0.06587556	0.024594864	-0.02078491	-0.017972657	0.0056783846	-0.004032387	0.030686839	-0.05878482	0.009819007	-0.113832876	0.08280372	0.06742514	0.005917682	-0.041316982	0.049975075	0.080018684
0.022345675	0.032686256	-0.052491095	0.00938819	-0.029051092	-0.06105072	0.030919606	-0.049275953	-0.011694712	-0.11974127	0.015116869	0.0357623	0.030076955	0.0052045747	0.046562947	0.08658485
0.024226123	0.01062774	-0.08396414	-0.054482263	-0.029279642	-0.10139171	0.054709285	-0.092403285	-0.0507337	-0.06147967	0.06095617	0.009018473	0.029246906	-0.009322512	-0.010618416	0.12296966
0.0032554104	0.06559973	-0.033528604	-0.01729009	0.047504984	-0.093620196	0.020780219	-0.023291815	0.009180607	-0.07096779	0.04866443	0.03291664	0.026772665	-0.00774167	0.048281375	0.08367095
0.022270856	0.020866496	-0.03710876	0.018618671	-0.01504999	-0.0579104	0.0052234307	-0.043784697	-0.013997632	-0.026541818	0.14067969	0.07890076	0.042743027	0.04971165	0.019250562	0.08486847
0.0103361625	0.049495395	-0.050749708	0.026558926	0.014728364	-0.12019286	-0.0007609479	-0.03370674	0.07825948	-0.027894914	0.030880094	-0.025405437	-0.009551563	-0.054529533	-0.046360064	0.07788614
-0.025032852	0.09776492	-0.08016787	0.007827396	-0.10732219	-0.021613805	0.035631422	-0.048095915	-0.02272462	-0.15371366	0.1325116	0.07886673	-0.026205784	-0.0027722735	0.03961458	0.13205223
0.048373144	0.032096006	-0.052303135	-0.0058753914	0.014348522	-0.054203212	0.0050631	-0.004180588	0.05965103	-0.09986247	0.035537504	0.008722188	0.0030635768	-0.028342286	-0.0304536	0.080204405
0.032292552	0.024025198	-0.047966402	-0.015914045	-0.07170695	-0.014508036	0.053820077	-0.013878276	0.047090415	-0.0933272	0.07306068	-0.01834223	0.040319905	-0.004539222	0.021965567	0.17362449
0.031751078	0.041195642	0.050282516	-0.037989747	-0.06985399	-0.05093578	0.036708813	-0.02951642	-0.06211653	-0.06571153	-0.00080663397	0.03429137	0.019139446	0.006787813	0.0022014244	0.14588417
0.06458355	0.011358678	0.05837367	0.033644523	-0.03145876	0.012826125	0.0025821656	-0.03249956	-0.0041470514	-0.042711034	-0.00412082	0.083880275	0.092239104	-0.073704705	0.052679643	0.08055509
0.044952195	0.050159883	-0.0071450644	0.0038891681	-0.013989317	-0.016242944	0.006629028	-0.051581904	0.050009586	-0.043121897	0.087616764	0.009549243	0.054485504	-0.008416804	0.049369786	0.099591605
0.013744085	-0.055490647	-0.09983921	-0.023468258	0.016626196	-0.05860862	0.057895806	-0.008344421	0.019454906	-0.025900593	-0.01714962	-0.011530621	-0.04440559	-0.065458596	0.12527345	0.06014076
0.012540287	0.020859359	-0.10417911	0.05131454	-0.05974494	0.021061135	-0.040123433	0.0029503156	0.017992843	0.01821192	0.101207614	0.0584138	-0.025748977	0.045751907	-0.011120386	0.086556934
-0.005926126	0.14143552	-0.07493172	-0.020641427	-0.031329133	0.016760394	0.023290234	-0.04435488	0.0070568146	-0.0739295	0.050344914	0.018574305	0.030081276	-0.024781076	-0.03399252	0.08334585
0.022174276	0.0063303523	-0.046148013	-0.009182036	0.013436087	-0.05093591	-0.0056487164	-0.007886677	0.033394374	-0.073308036	0.10029038	0.028099105	0.07125988	-0.024635667	0.04957847	0.054161213
0.016530396	0.005568838	-0.06193388	0.01126589	0.019186499	-0.09600161	-0.011729208	0.024251934	-0.02028598	-0.14035328	0.06333946	0.0725068	0.079025075	-0.07183786	0.064549975	0.09322033
0.015937392	-0.0028856539	-0.1077548	0.057374068	-0.021922441	0.008886508	0.054452464	-0.057280015	0.055963784	-0.010148475	0.030970458	0.0150050465	0.011764327	-0.060438875	0.012127922	0.11794642
-0.026580552	0.029180262	0.048147928	0.052121267	-0.031069329	-0.09958021	-0.07761339	0.028353192	0.036308285	-0.00081058533	-0.011630555	0.03488877	-0.0062404647	-0.03321416	0.068406306	0.091796115
0.043511376	0.0030744178	-0.032360688	0.040771227	-0.07630017	-0.11181851	0.047809128	-0.060300577	-0.040174484	-0.07191664	0.047806192	0.045463514	0.051427443	0.009815064	0.15748625	0.12106217
0.044054095	0.008327855	-0.064763635	0.022823457	-0.037161544	-0.10780128	-0.008959637	0.012053019	-0.016500922	-0.006051009	0.06813596	0.059100308	-0.06600391	0.00537204	-0.08602081	0.077662826
0.058404356	0.00023760858	-0.04346685	0.047878437	0.0074649523	0.014426682	-0.030684372	-0.08505733	0.056814507	0.040969998	0.13482942	0.021971649	-0.012233937	0.079484016	0.045565166	0.01135814
-0.07273438	0.07628072	0.15061677	-0.12312758	-0.020775612	-0.062376637	0.007062412	-0.02692983	-0.006366737	-0.008539092	0.06793327	0.025110522	-0.011224832	-0.1589108	0.06865722	0.0646212
0.011096823	0.057746876	-0.052610807	-0.030968547	-0.062085375	0.021965649	0.056482714	-0.079749584	0.08070942	-0.031716015	-0.04561736	-0.016667968	-0.12809786	0.009356134	0.009168128	0.10979615
0.05539612	0.05417456	0.011175635	-0.06429461	0.049250703	-0.06498551	0.0023721997	0.008159493	0.02832059	-0.07453541	0.05136482	0.045547504	0.03936969	-0.055788226	-0.037118617	0.09854269
-0.014759354	-0.023814125	-0.034836713	0.013343575	0.0021040884	-0.021995466	-0.01820587	0.05095275	0.0066110785	-0.19016975	0.093109466	0.015444918	-0.03698008	-0.014916505	-0.021396736	-0.02416659
0.018744612	0.04020362	0.02925241	0.027182328	0.09522144	-0.052135546	0.021409454	-0.13341351	0.012278995	-0.0020662542	-0.009155383	0.058752418	0.06172245	-0.015009591	-0.04238296	0.16106917
0.087098755	0.040696528	-0.07351042	-0.05993191	0.04322308	-0.04756373	0.002177476	-0.039284475	0.08660498	-0.038612384	-0.03870069	0.002382122	-0.04582846	-0.039662734	-0.064272486	-0.07842855
-0.020951452	-0.047833335	-0.018834649	0.09085125	-0.050942294	-0.010153653	-0.002973914	0.029885117	-0.04180195	-0.02873661	0.07295673	-0.0522478	-0.041665897	-0.0014807325	0.09389373	-0.06303701
-0.03696425	-0.033129275	-0.07559099	0.03522639	-0.011977512	-0.12942168	0.028115626	-0.058192633	-0.01614379	-0.0033963427	0.096140385	-0.055750422	0.0341317	0.083213024	0.06805143	0.06115329
-0.015681893	-0.04500348	-0.062092904	0.09414044	0.020816779	-0.069053106	-0.004305057	-0.028541557	0.09934243	-0.05779559	0.1505117	-0.050206065	0.056845367	0.008952999	0.056298245	0.0776918
-0.05945164	-0.023144666	-0.0058325506	-0.10639008	-0.010746747	0.029709812	-0.05947563	0.06919347	0.0019440654	-0.089594156	0.033752475	0.025894228	0.017422792	0.055210304	0.06534484	0.022463737
-0.018692099	-0.017779998	-0.08641424	-0.10539485	-0.01885339	0.07675754	0.008369591	-0.057766285	0.06841381	-0.10178348	-0.07344661	-0.024290103	-0.040989444	0.031583082	-0.0951007	-0.041190896
0.10120084	0.014637837	-0.016079191	0.044413857	-0.01784623	-0.07464072	-0.023475561	-0.09800701	-0.029488966	-0.038934212	0.08142408	0.033011302	-0.009153616	0.07027163	0.0942917	-0.011793226
-0.016436253	0.034772635	0.008522185	0.012407655	-0.12309252	0.05083425	0.0343443	-0.076949865	0.0058073816	-0.071410425	0.13672501	0.010526165	0.035467036	-0.058378424	-0.03668968	0.06857422
0.04057997	0.048169054	-0.0035534266	-0.014098079	-0.016136695	-0.019174516	-0.0015853704	-0.001650614	-0.04683245	-0.016112117	0.11727253	0.033796947	-0.0047246446	-0.009359153	0.029269509	-0.040408257
-0.0262672	-0.030411486	-0.048814613	0.0362804	-0.07161772	-0.053059407	0.100664236	0.01686857	-0.047174923	0.041413803	0.124831654	0.107373804	-0.045066018	-0.0045457752	0.09666414	-0.031519886
-0.017074293	0.032312725	-0.010701791	-0.0046873777	0.0056650243	0.11566623	-0.007848658	-0.055104863	-0.008012032	-0.0074254074	0.12450004	0.036277782	0.0074479408	0.015073012	-0.045072038	0.04202389
-0.00214091	0.05368774	0.0011194925	-0.106663875	-8.0543316e-05	0.06327812	-0.012613511	-0.078070484	0.031584047	0.06657574	0.046966095	0.1039304	0.010140749	0.04556582	0.0033812746	0.08609746
0.0049499683	0.0026474507	0.015933925	-0.018801806	0.057701554	0.023027468	-0.017022965	-0.088128865	0.012952282	-0.060654372	0.0066297115	0.114437	0.07934155	0.0111161545	-0.10104367	0.059496894
0.008863662	-0.046279185	-0.051411107	0.097087115	-0.014962902	-0.06745345	0.049786355	0.030862706	0.15413986	-0.09177529	0.081971824	0.07066366	-0.103499316	-0.0051777256	-0.05527011	0.04287192
0.024580609	0.005634885	-0.07616481	-0.045694765	-0.0671683	-0.08388249	-0.059311856	0.03854365	0.0088665	0.076410145	0.021734672	0.04829169	0.031135458	-0.029449409	-0.014046173	0.06613553
0.0006049773	0.048885327	-0.001959071	0.056706674	-0.08449758	-0.10282787	0.033722606	-0.041068517	-0.029977364	-0.022219224	0.024461579	0.031743415	0.003586543	-0.09059187	0.08697643	-0.011470509
0.060826097	-0.046000376	-0.10776683	0.15767257	-0.06515322	0.031800993	-0.001683621	-0.09807142	0.016119478	-0.07083313	-0.014242976	-0.04600257	0.0622512	-0.051475406	0.10318012	0.11422807
0.060684692	0.017314794	-0.049748905	0.021782778	-0.019387357	0.01636204	-0.044087835	0.0010379534	0.01599655	-0.035723314	0.048069812	0.05385306	-0.076623686	-0.029857367	-0.04316427	0.0851015
